emp_no,first_name,last_name,birth_date,title,salary
63443,Yoshinari,Krider,1954-01-07,Staff,63443
63449,Ronnie,Glinert,1954-02-14,Staff,63449
63456,Youngkon,Cromarty,1954-01-18,Staff,63456
63462,Wojceich,Back,1952-02-22,Senior Staff,63462
63463,Sedat,Hoppenstand,1953-04-04,Engineer,63463
63464,Mona,Krogh,1953-01-09,Staff,63464
63466,Geraldo,Ratnaker,1953-05-20,Staff,63466
63470,Steen,Angot,1955-10-30,Senior Staff,63470
63471,Filipp,Bael,1952-08-19,Engineer,63471
63476,Yonghong,Deyuan,1955-06-14,Engineer,63476
63481,Jaques,Shinomoto,1953-04-13,Engineer,63481
63482,Elzbieta,Apsitis,1952-11-30,Engineer,63482
63487,Adib,Badr,1953-04-13,Engineer,63487
63488,Zongyan,Furudate,1955-02-03,Engineer,63488
63495,Mabry,Kleiser,1954-06-02,Engineer,63495
63497,Anneli,Griswold,1955-12-10,Senior Staff,63497
63501,Laurentiu,Cesareni,1953-04-25,Engineer,63501
63502,Wanqing,Gerlach,1952-11-17,Staff,63502
63503,Weiye,Tzvieli,1952-03-09,Senior Staff,63503
63505,Bouchung,Chaudhuri,1954-12-11,Technique Leader,63505
63507,Valeri,Alblas,1954-08-05,Assistant Engineer,63507
63508,Radhia,Scharstein,1953-11-01,Engineer,63508
63510,Uwe,Reghbati,1952-07-19,Senior Staff,63510
63516,Toshimitsu,Steinauer,1955-11-03,Staff,63516
63519,Hidefumi,Setia,1954-03-28,Engineer,63519
63520,Duro,Kermarrec,1952-03-17,Engineer,63520
63525,Ult,Ginneken,1955-01-20,Engineer,63525
63529,Palash,Uchoa,1955-05-29,Senior Engineer,63529
63535,Supot,Hofmeyr,1955-11-08,Senior Staff,63535
63542,Michaela,Hanratty,1953-02-17,Senior Engineer,63542
63543,Odysseas,Hainaut,1953-05-08,Senior Staff,63543
63545,Sachin,Swick,1955-03-29,Senior Staff,63545
63559,Shooichi,Marakhovsky,1952-02-18,Senior Staff,63559
63560,Shridhar,Candan,1955-06-21,Senior Engineer,63560
63562,Dannz,Heiserman,1953-09-24,Technique Leader,63562
63564,Subbu,Poulakidas,1954-03-11,Senior Staff,63564
63568,Toshimitsu,Bondorf,1955-02-23,Senior Engineer,63568
63570,Randy,Sudkamp,1953-11-30,Engineer,63570
63574,Insup,Leslie,1953-10-05,Engineer,63574
63576,Cheong,Awdeh,1954-01-06,Senior Staff,63576
63586,Prodip,Tibblin,1954-04-07,Staff,63586
63588,Pintsang,Curless,1952-07-04,Senior Staff,63588
63589,Nidapan,Beerel,1953-04-09,Senior Staff,63589
63590,Eben,Zuberek,1955-03-25,Staff,63590
63592,Fusako,Rohrbach,1953-06-20,Engineer,63592
63593,Rosita,Rosaz,1954-11-25,Staff,63593
63594,Niranjan,Luiz,1954-11-04,Senior Staff,63594
63596,Gou,Meszaros,1954-12-02,Staff,63596
63600,Gudjon,Birsak,1955-12-12,Senior Staff,63600
63604,Sachar,Vecchio,1953-01-01,Engineer,63604
63609,Martins,Lyonns,1955-02-18,Staff,63609
63610,Gudjon,Rosiles,1955-04-21,Engineer,63610
63611,Lorien,Lorcy,1953-05-04,Staff,63611
63612,Berto,Foote,1955-12-19,Engineer,63612
63614,Berna,Willoner,1952-06-30,Senior Staff,63614
63615,Barry,Rehfuss,1952-09-24,Staff,63615
63620,Mikhail,Knightly,1953-12-10,Senior Staff,63620
63621,Uriel,Ertl,1952-02-18,Staff,63621
63622,Larisa,Munawer,1954-08-10,Senior Engineer,63622
63627,Cheong,Jonsson,1952-12-10,Engineer,63627
63630,Nishit,Oehlmann,1955-01-13,Engineer,63630
63638,Adib,Chepyzhov,1954-10-28,Senior Staff,63638
63646,Candido,Siepmann,1955-07-22,Assistant Engineer,63646
63657,Chanjung,Xiaoshan,1955-08-24,Staff,63657
63658,Mircea,Bach,1954-07-08,Engineer,63658
63665,Saeed,Demir,1952-10-06,Staff,63665
63667,Kerhong,Litzler,1954-09-23,Senior Staff,63667
63669,Mohan,Baaleh,1952-12-09,Engineer,63669
63672,Fei,Munos,1954-04-28,Assistant Engineer,63672
63675,Kazuhira,Heijenga,1952-04-12,Senior Engineer,63675
63676,Eishiro,Siprelle,1955-10-14,Senior Staff,63676
63679,Amalendu,Beidas,1955-10-18,Technique Leader,63679
63681,Ferdinand,Zucker,1953-04-29,Engineer,63681
63684,Gennadi,Carrere,1953-11-03,Staff,63684
63687,Ayonca,Stassinopoulos,1953-12-10,Senior Engineer,63687
63688,Jouni,Spieker,1953-10-22,Senior Staff,63688
63693,Martien,Zultner,1955-09-01,Engineer,63693
63696,Morris,Provine,1953-04-11,Senior Engineer,63696
63697,Mario,Whittlesey,1953-06-20,Engineer,63697
63698,Khosrow,Heystek,1955-01-19,Assistant Engineer,63698
63703,Amalendu,Morton,1955-08-24,Senior Engineer,63703
63707,Naftaly,Segond,1955-04-07,Assistant Engineer,63707
63728,Haldon,Steenbeek,1955-08-17,Engineer,63728
63737,Baoqiu,Narahara,1952-03-25,Engineer,63737
63738,Yunming,Ohori,1954-03-25,Engineer,63738
63740,Doohun,Lenart,1955-03-15,Staff,63740
63743,Shugo,Muntz,1952-08-19,Senior Staff,63743
63744,Shaw,Mitchem,1954-04-25,Assistant Engineer,63744
63745,Eldridge,Serna,1954-08-05,Senior Staff,63745
63751,Steve,Chenoweth,1954-03-05,Senior Engineer,63751
63757,Idoia,Danlos,1955-02-24,Engineer,63757
63760,Kwangsub,Stellhorn,1953-03-08,Staff,63760
63766,Jayson,Talmor,1952-02-21,Senior Engineer,63766
63769,Kamran,Krogh,1953-10-17,Senior Staff,63769
63770,Jagoda,Morrin,1954-05-09,Senior Engineer,63770
63775,Itzchak,Farrel,1954-05-07,Engineer,63775
63777,Duri,Braunschweig,1952-06-25,Senior Staff,63777
63778,Gio,Sudkamp,1952-03-04,Engineer,63778
63779,Sugwoo,Emiris,1952-04-20,Staff,63779
63787,Rosita,Kaelbling,1954-10-22,Engineer,63787
63789,Urs,Sgarro,1954-06-03,Staff,63789
63793,Jessie,Salverda,1955-08-03,Senior Staff,63793
63795,Duangkaew,Lagarias,1954-06-25,Technique Leader,63795
63796,Kitty,Brookman,1953-09-21,Senior Staff,63796
63801,Valdiodio,Roccetti,1954-10-14,Engineer,63801
63804,Tadanori,Douceur,1953-04-10,Technique Leader,63804
63812,Mohammed,Levasseur,1952-05-11,Senior Engineer,63812
63813,Troy,Erva,1953-06-06,Staff,63813
63817,Mahmut,Sommer,1954-06-10,Engineer,63817
63821,Boguslaw,Penn,1954-08-01,Engineer,63821
63825,Hugh,Eppinger,1952-05-01,Engineer,63825
63831,Danil,Gadepally,1954-03-31,Engineer,63831
63836,Hitofumi,Petersohn,1952-10-26,Staff,63836
63849,Pasqua,Oxman,1955-08-12,Engineer,63849
63859,Takahito,Cmelik,1955-10-23,Engineer,63859
63861,Mohammad,Soicher,1954-02-19,Assistant Engineer,63861
63867,Mandell,Butterworth,1954-08-10,Engineer,63867
63873,Heeju,Osgood,1955-07-17,Senior Staff,63873
63877,Sangeeta,Gimbel,1953-08-31,Engineer,63877
63880,Boaz,Furudate,1955-02-02,Staff,63880
63883,Huican,Bruckman,1954-12-13,Engineer,63883
63889,Gor,Fasbender,1953-07-12,Senior Engineer,63889
63894,Nikolaos,Bakhtari,1955-06-21,Senior Engineer,63894
63895,Naraig,Showalter,1952-08-19,Staff,63895
63897,Supot,Ellozy,1954-07-26,Engineer,63897
63898,Theirry,Ducloy,1955-08-23,Engineer,63898
63904,Yannis,Leslie,1955-01-31,Engineer,63904
63905,Satoru,Klyachko,1954-06-07,Senior Engineer,63905
63906,Giri,Brickell,1952-04-12,Engineer,63906
63910,Rosalie,Mawatari,1952-04-28,Senior Staff,63910
63911,Annemarie,Siochi,1953-02-18,Engineer,63911
63912,Filipe,Weedon,1953-07-02,Engineer,63912
63921,Jiafu,Klyachko,1955-10-10,Assistant Engineer,63921
63922,Jixiang,Gischer,1955-06-14,Senior Staff,63922
63925,Shem,Baalen,1954-05-04,Technique Leader,63925
63934,Uinam,Hedayat,1953-10-25,Senior Staff,63934
63935,Tadanori,Deyuan,1954-01-15,Engineer,63935
63938,Sudharsan,Kobara,1954-12-10,Engineer,63938
63939,Amstein,Varker,1955-03-31,Senior Engineer,63939
63940,Kazuhide,Sankaranarayanan,1954-09-25,Engineer,63940
63942,Takahira,Dulli,1955-05-29,Staff,63942
63943,Shai,Karcich,1953-07-12,Senior Staff,63943
63955,Cheong,Bierman,1955-09-24,Staff,63955
63960,Adib,Mandelberg,1955-06-17,Staff,63960
63962,Foong,Maraist,1954-10-12,Senior Engineer,63962
63965,Snehasis,Avouris,1955-03-20,Senior Staff,63965
63979,Idoia,Strehl,1955-01-10,Staff,63979
63984,Yongmao,Gerteisen,1953-01-27,Engineer,63984
63985,Kristof,Ranta,1953-04-16,Engineer,63985
63987,Jingling,Hockney,1952-08-21,Engineer,63987
63992,Yuping,Cools,1952-06-23,Senior Staff,63992
63997,Stafford,Rosti,1955-06-26,Senior Engineer,63997
63999,Toshimi,Whitcomb,1954-07-25,Senior Staff,63999
64008,Mokhtar,Merey,1954-05-11,Senior Staff,64008
64017,Magy,Wrigley,1952-06-15,Senior Staff,64017
64026,Sverrir,VanScheik,1953-09-11,Staff,64026
64029,Becky,Beznosov,1954-08-08,Staff,64029
64040,Prodip,Kemmerer,1952-10-05,Engineer,64040
64043,Yurij,Luiz,1954-07-07,Staff,64043
64046,Kazuhiro,McClure,1955-11-21,Senior Engineer,64046
64047,Shakhar,Strehl,1955-08-03,Engineer,64047
64051,Bartek,Juneja,1954-03-30,Engineer,64051
64052,Hyuckchul,Stroustrup,1953-10-09,Senior Engineer,64052
64054,Kaijung,Ratnakar,1954-07-29,Senior Engineer,64054
64059,Behnaam,Iisaka,1953-09-25,Senior Staff,64059
64065,Lucian,Syrotiuk,1952-12-02,Engineer,64065
64072,Claude,Demri,1954-03-10,Engineer,64072
64075,Aral,Pulkowski,1953-07-31,Engineer,64075
64076,Miyeon,Theuretzbacher,1955-08-22,Staff,64076
64077,Duri,Janetzko,1955-05-13,Assistant Engineer,64077
64080,Demos,Baik,1953-02-17,Technique Leader,64080
64081,Bokyung,Matzel,1952-11-28,Senior Staff,64081
64084,Shao,Toyoshima,1955-09-23,Engineer,64084
64087,Halsur,Benantar,1954-10-18,Engineer,64087
64090,Uli,Gecseg,1955-04-29,Engineer,64090
64093,Hyuckchul,Nishimukai,1953-05-13,Engineer,64093
64098,Armond,Weiland,1955-05-31,Staff,64098
64100,Xiahua,Nilsson,1955-01-05,Senior Engineer,64100
64101,Sorina,Matzat,1954-02-09,Senior Staff,64101
64103,Koldo,Syrotiuk,1955-04-30,Senior Staff,64103
64105,Falguni,Michaels,1954-06-13,Engineer,64105
64106,Youjian,Krone,1952-08-06,Senior Staff,64106
64111,Godehard,Sherertz,1952-10-06,Technique Leader,64111
64119,Zorica,Brizzi,1952-11-29,Engineer,64119
64128,Masaki,Pollacia,1955-05-22,Senior Staff,64128
64130,Yinghua,Merro,1955-01-18,Assistant Engineer,64130
64136,Godehard,Lamba,1952-06-11,Senior Engineer,64136
64137,Xuejun,Schrooten,1954-07-17,Engineer,64137
64138,Yuqun,Fetvedt,1954-10-02,Senior Staff,64138
64142,Demos,Bultermann,1953-01-20,Assistant Engineer,64142
64143,Moheb,Picaronny,1953-11-19,Senior Engineer,64143
64145,Aluzio,Cardazo,1955-08-15,Staff,64145
64147,Richard,Sevcikova,1955-08-16,Engineer,64147
64149,Yucai,Stavenow,1952-03-04,Staff,64149
64150,Noritoshi,Ghandeharizadeh,1953-10-21,Engineer,64150
64151,Rasikan,Alameldin,1952-06-01,Engineer,64151
64154,Huai,Nanard,1955-07-19,Engineer,64154
64158,Yechiam,Fujisawa,1952-12-25,Senior Staff,64158
64161,Raimond,Fujisawa,1953-05-05,Engineer,64161
64173,Fumiko,Koshiba,1953-11-24,Senior Staff,64173
64175,Arvin,Wendorf,1955-06-11,Senior Engineer,64175
64177,Kerhong,Angot,1954-04-06,Assistant Engineer,64177
64179,Yongmin,Szemeredi,1952-08-19,Senior Staff,64179
64194,Persi,Takanami,1954-05-20,Staff,64194
64200,Khun,Bojadziev,1954-02-25,Technique Leader,64200
64202,Lene,Parascandalo,1953-09-27,Engineer,64202
64204,Debaprosad,Deville,1953-08-05,Senior Staff,64204
64213,Kwee,Shumilov,1953-09-12,Staff,64213
64216,Siamak,Eiter,1954-05-19,Engineer,64216
64224,Jiang,Lindenbaum,1953-12-27,Technique Leader,64224
64225,Xiaoqiang,Katzenelson,1953-03-02,Technique Leader,64225
64226,Margo,Mersereau,1954-10-10,Senior Staff,64226
64228,Kousuke,Czaja,1955-11-08,Staff,64228
64229,Yonghong,Schrift,1953-03-05,Senior Staff,64229
64231,Baoqiu,Hiraishi,1955-02-24,Staff,64231
64240,Goncalo,Hoppenstand,1955-07-01,Senior Staff,64240
64241,Vojin,Gilg,1953-05-08,Engineer,64241
64243,Moss,Maraist,1953-02-22,Engineer,64243
64244,Tonia,Krichel,1953-07-17,Engineer,64244
64255,Kamakshi,Gist,1955-09-13,Senior Engineer,64255
64261,Masaru,Peyn,1955-11-05,Senior Engineer,64261
64268,Masasuke,Qiwen,1952-06-23,Senior Staff,64268
64272,Roddy,Vesna,1954-04-15,Senior Staff,64272
64273,Eric,Klassen,1952-02-09,Engineer,64273
64277,Toshimo,Hennings,1954-12-19,Senior Staff,64277
64278,Stevo,Hennebert,1952-07-10,Assistant Engineer,64278
64280,Arunas,Brandsma,1953-08-29,Senior Staff,64280
64281,Faiza,Rosca,1952-06-15,Engineer,64281
64284,Dulce,Ramamoorthy,1953-11-09,Engineer,64284
64287,Bouchung,Khalil,1955-12-09,Senior Staff,64287
64288,Gad,Siochi,1952-05-17,Technique Leader,64288
64290,Hirochika,Merro,1952-06-16,Senior Staff,64290
64293,Sastry,Fendler,1954-03-16,Senior Staff,64293
64298,Toshimori,Lupu,1955-12-21,Senior Staff,64298
64301,Jongsuk,Leonhardt,1953-02-25,Staff,64301
64302,Huai,Sgarro,1954-05-10,Staff,64302
64304,Stella,Koprowski,1952-11-26,Engineer,64304
64305,King,Berztiss,1955-01-19,Engineer,64305
64310,Khatoun,Kossowski,1953-05-18,Engineer,64310
64313,Leucio,Schlegelmilch,1953-05-03,Engineer,64313
64314,Uwe,Cronau,1954-07-26,Staff,64314
64316,Bartek,Pesch,1954-04-17,Senior Staff,64316
64320,Khoa,Petereit,1953-12-20,Senior Engineer,64320
64322,Chaosheng,Peha,1955-01-01,Engineer,64322
64326,Marit,Ohori,1953-07-18,Senior Staff,64326
64327,Valdiodio,Benveniste,1955-09-01,Senior Engineer,64327
64335,Tristan,Thummel,1952-12-08,Technique Leader,64335
64336,Nectarios,Kalafatis,1955-03-13,Engineer,64336
64337,Uriel,Liesche,1955-12-25,Staff,64337
64344,Hyuncheol,Karnin,1953-02-11,Engineer,64344
64352,Fox,Schaar,1953-02-27,Technique Leader,64352
64359,Radhika,Farrar,1955-02-18,Staff,64359
64361,Atilio,Haraldson,1954-02-17,Engineer,64361
64363,Sanjay,Thummel,1954-08-06,Senior Staff,64363
64369,Yuqun,Negoita,1952-05-19,Assistant Engineer,64369
64372,Denny,Monarch,1954-06-08,Assistant Engineer,64372
64377,Along,Couchot,1953-02-05,Senior Engineer,64377
64383,Seshu,Karner,1955-12-30,Senior Staff,64383
64384,Martina,Lorho,1953-04-18,Senior Staff,64384
64390,Christ,Giveon,1954-03-08,Senior Engineer,64390
64391,Leah,Wilharm,1952-03-21,Staff,64391
64392,Amabile,Bernatsky,1953-05-05,Senior Engineer,64392
64395,Jianhui,Schach,1954-02-17,Engineer,64395
64398,Nectarios,Perna,1952-05-26,Senior Staff,64398
64400,Babette,Brendel,1955-03-02,Senior Staff,64400
64401,Kristin,Swiss,1952-03-29,Engineer,64401
64402,Aksel,Masamoto,1952-04-21,Staff,64402
64404,Kwee,Czaja,1954-07-08,Staff,64404
64405,Abdelghani,Peron,1955-09-27,Staff,64405
64408,Jacopo,Gien,1952-04-30,Engineer,64408
64410,Stafford,Rathonyi,1954-03-07,Senior Staff,64410
64414,Martins,Pettit,1955-12-26,Senior Staff,64414
64415,Mingdong,Muhlberg,1953-05-16,Senior Staff,64415
64423,Akeno,Kitsuregawa,1952-12-18,Senior Staff,64423
64427,Venkatesan,Marquardt,1954-01-16,Senior Staff,64427
64432,Marla,Goldhammer,1955-01-12,Engineer,64432
64434,Hairong,Diderrich,1954-03-22,Assistant Engineer,64434
64437,Ute,Vanwelkenhuysen,1955-02-13,Staff,64437
64443,Junichi,Demos,1952-09-29,Senior Staff,64443
64444,Tzvetan,Thorelli,1955-11-06,Senior Staff,64444
64445,Yifei,Jansen,1952-02-24,Engineer,64445
64450,Aran,Raney,1955-03-31,Engineer,64450
64455,Duro,Milicia,1955-01-25,Engineer,64455
64456,Moti,Gajiwala,1953-03-28,Technique Leader,64456
64458,Fan,Rindone,1954-09-25,Senior Staff,64458
64461,Billie,Foote,1954-03-22,Engineer,64461
64462,Boguslaw,Schueller,1952-08-08,Engineer,64462
64463,Mikhail,Muhling,1953-09-29,Senior Staff,64463
64464,Przemyslawa,Plump,1952-11-13,Staff,64464
64465,Mang,Ertl,1954-09-27,Senior Engineer,64465
64467,Ravishankar,Validov,1952-03-21,Technique Leader,64467
64468,Danai,Teitelbaum,1952-04-13,Engineer,64468
64472,Malu,Koshiba,1953-03-25,Staff,64472
64475,Geraldo,Segond,1952-05-13,Assistant Engineer,64475
64477,Boaz,Belinskaya,1953-11-10,Assistant Engineer,64477
64478,Gor,Luff,1955-07-10,Senior Engineer,64478
64481,Aiichiro,Speek,1954-06-06,Technique Leader,64481
64488,Jaana,Kandlur,1955-07-04,Senior Engineer,64488
64489,Gay,Thorensen,1955-09-29,Staff,64489
64490,Adib,Bratten,1955-09-26,Senior Staff,64490
64495,Bilhanan,Bazelow,1952-12-25,Senior Staff,64495
64496,Soenke,Berstel,1955-10-12,Senior Engineer,64496
64501,Perla,Syrotiuk,1955-11-29,Staff,64501
64503,Stafford,Kornatzky,1954-10-01,Engineer,64503
64510,Sachio,Radwan,1953-07-13,Assistant Engineer,64510
64517,Arie,Chvatal,1952-08-04,Senior Engineer,64517
64519,Kerryn,Eickenmeyer,1953-11-04,Senior Staff,64519
64523,Arie,Validov,1954-08-08,Assistant Engineer,64523
64526,Masoud,Uehara,1955-06-17,Staff,64526
64527,Guenter,Gaughan,1952-04-06,Staff,64527
64535,Zongyan,Georgatos,1954-12-30,Senior Staff,64535
64536,Reinhold,Jiang,1954-10-23,Staff,64536
64539,Horward,England,1955-01-15,Assistant Engineer,64539
64540,Dinah,Kilgour,1952-11-01,Engineer,64540
64556,Xiaopeng,Fritzsche,1952-10-20,Engineer,64556
64557,Danai,Bain,1955-05-09,Staff,64557
64563,Mani,Siegrist,1952-03-23,Engineer,64563
64565,Joydip,Khamsi,1954-04-12,Senior Staff,64565
64566,Tuval,Dusink,1954-07-28,Technique Leader,64566
64571,Dipankar,Ecklund,1954-04-11,Engineer,64571
64572,Yinghua,Roccetti,1953-09-27,Senior Engineer,64572
64574,Fumiya,Milicic,1954-11-22,Assistant Engineer,64574
64575,Pradeep,Sridhar,1952-02-04,Senior Staff,64575
64581,Shaunak,Reghbati,1952-11-20,Engineer,64581
64583,Kazunori,Swab,1952-02-14,Staff,64583
64584,Takushi,Chimia,1954-01-01,Staff,64584
64587,Oddvar,Dehkordi,1955-03-24,Senior Staff,64587
64593,Karsten,Kriebel,1953-02-18,Senior Engineer,64593
64595,Mohit,Majewski,1954-01-12,Engineer,64595
64598,Chrisa,Kavanagh,1954-12-17,Technique Leader,64598
64599,Trygve,Gubsky,1955-02-02,Assistant Engineer,64599
64602,Sampalli,Flowers,1952-06-25,Senior Engineer,64602
64615,Thanasis,Pepe,1954-06-16,Senior Engineer,64615
64616,Hitomi,Zirintsis,1955-09-17,Staff,64616
64620,Kwangsub,Frolund,1953-04-29,Senior Staff,64620
64621,Dekang,Braccini,1955-07-18,Staff,64621
64623,Alain,Capobianchi,1954-06-02,Senior Staff,64623
64625,Geoff,Boissier,1954-03-03,Senior Staff,64625
64633,Oscar,Schauser,1954-10-05,Staff,64633
64636,Gina,Muhlberg,1955-07-08,Engineer,64636
64638,Hilary,Schlumberger,1953-07-07,Senior Staff,64638
64639,Kannan,Walstra,1955-01-09,Engineer,64639
64643,Serenella,Ramalingam,1955-01-01,Senior Engineer,64643
64655,Jaideep,Nilsson,1952-07-12,Senior Staff,64655
64656,Xiahua,Gente,1952-06-16,Senior Staff,64656
64661,Gopalakrishnan,Weiland,1952-02-26,Engineer,64661
64674,Remco,Murtha,1954-05-29,Senior Engineer,64674
64676,Geoffrey,Maliniak,1955-12-02,Senior Staff,64676
64686,Kolar,Litzler,1955-02-27,Assistant Engineer,64686
64689,Bernice,Jakobus,1953-04-10,Technique Leader,64689
64690,Sanjeeva,Siochi,1953-06-03,Assistant Engineer,64690
64692,Bowen,Ermel,1955-11-12,Senior Engineer,64692
64694,Fabrizio,Badr,1953-01-30,Staff,64694
64696,Tiina,Karlin,1952-06-19,Staff,64696
64697,Jahangir,Barinka,1953-04-07,Engineer,64697
64703,Trygve,Fiebach,1953-10-28,Senior Staff,64703
64704,Ute,Dulay,1954-06-24,Senior Staff,64704
64707,Brigham,Chachaty,1953-07-03,Senior Staff,64707
64711,Honglan,Azevdeo,1953-12-06,Staff,64711
64716,Ulf,Junot,1952-11-14,Senior Staff,64716
64719,Bokyung,Barriga,1954-07-26,Senior Staff,64719
64720,Katsuo,Poulakidas,1952-09-01,Engineer,64720
64726,Dulce,Hambrick,1954-08-18,Engineer,64726
64728,Akhilish,Hedayat,1954-09-20,Engineer,64728
64729,Gunilla,Terkki,1954-05-19,Senior Engineer,64729
64730,Kaijung,Zeleznik,1954-03-17,Senior Staff,64730
64731,Fumino,Rosay,1955-08-29,Senior Engineer,64731
64741,Arlette,Peha,1954-01-17,Senior Staff,64741
64748,Kerryn,Ramsay,1953-06-18,Engineer,64748
64751,Qiwen,Schwaller,1954-10-03,Staff,64751
64753,Shahid,Swan,1952-02-02,Senior Staff,64753
64755,Mang,Shackel,1954-02-15,Staff,64755
64756,Ramya,Auyong,1953-05-05,Senior Staff,64756
64763,Guozhong,Manders,1953-04-02,Engineer,64763
64765,Goo,Soloway,1955-04-10,Engineer,64765
64766,Kokou,Brendel,1955-08-26,Staff,64766
64767,Prodip,Chinen,1954-06-16,Engineer,64767
64769,Uinam,Callaway,1954-05-06,Senior Staff,64769
64771,Wuxu,Vigier,1952-07-31,Technique Leader,64771
64774,Marsal,Kroft,1952-12-16,Staff,64774
64778,Stamatina,Sgarro,1954-07-26,Engineer,64778
64782,Bluma,Sommer,1954-10-21,Engineer,64782
64783,Willard,Ramsey,1955-07-19,Senior Staff,64783
64784,Charlene,Boreale,1955-05-27,Senior Staff,64784
64785,Zhigen,Miyakawa,1954-05-04,Senior Staff,64785
64786,Froduald,Zeleznik,1955-08-15,Engineer,64786
64789,Arve,Peltason,1954-01-10,Engineer,64789
64791,Dinkar,Gerteisen,1952-05-28,Senior Staff,64791
64792,Chaosheng,Thiria,1952-07-04,Staff,64792
64794,Khun,Jiang,1955-05-26,Senior Staff,64794
64796,Xiadong,Auria,1953-01-11,Staff,64796
64802,Vasilii,Boyle,1953-02-14,Senior Staff,64802
64804,Valter,Mellouli,1954-03-29,Senior Staff,64804
64806,Kersti,Ranta,1954-03-14,Staff,64806
64808,Fumiya,Rosch,1953-02-18,Senior Staff,64808
64809,Ramachenga,Lienhardt,1952-06-21,Senior Staff,64809
64810,Odinaldo,Gulik,1955-09-18,Technique Leader,64810
64822,Joydip,Syang,1953-01-11,Engineer,64822
64825,Jacopo,Rajcani,1952-05-09,Technique Leader,64825
64832,Boalin,Emmerich,1953-11-27,Engineer,64832
64837,Mantis,Petereit,1954-11-10,Technique Leader,64837
64855,Elrique,Hiltgen,1952-08-02,Engineer,64855
64859,Berhard,Suppi,1952-11-08,Senior Engineer,64859
64860,Kolar,Oxman,1952-06-28,Staff,64860
64862,Mototsugu,Dulli,1955-12-18,Engineer,64862
64872,Dayanand,Thibadeau,1953-08-10,Senior Staff,64872
64879,Rafail,Henseler,1953-12-19,Engineer,64879
64884,Mansur,Hagimont,1955-09-04,Senior Engineer,64884
64889,Emdad,Pauthner,1953-05-08,Technique Leader,64889
64891,Ioana,Pepe,1954-09-27,Engineer,64891
64893,Yoshimitsu,Billawala,1953-11-27,Senior Staff,64893
64894,Mori,Weedman,1955-09-19,Senior Staff,64894
64899,Valter,Passino,1955-06-23,Engineer,64899
64900,Berthier,Benveniste,1953-01-26,Engineer,64900
64904,Xiaocheng,Aloia,1953-01-05,Engineer,64904
64905,Serap,Baar,1953-12-08,Senior Staff,64905
64912,Yahiko,Hagimont,1952-08-24,Engineer,64912
64914,Kiyomitsu,Krider,1953-09-10,Senior Engineer,64914
64916,Mohit,Hmelo,1953-02-13,Staff,64916
64917,Mokhtar,Litecky,1953-05-06,Staff,64917
64922,Shuzo,Zeilberger,1953-01-20,Staff,64922
64923,Bodo,Kossowski,1953-10-05,Engineer,64923
64927,Kwee,Peak,1954-09-07,Senior Engineer,64927
64928,Marko,Czaja,1955-07-26,Technique Leader,64928
64929,Ayakannu,Marchesini,1954-06-25,Senior Staff,64929
64933,Kristin,Mungall,1953-10-31,Senior Staff,64933
64941,Angel,Hockney,1954-07-24,Senior Staff,64941
64955,Mariusz,Karner,1953-11-28,Engineer,64955
64956,Tetsurou,Schapiro,1953-12-01,Senior Engineer,64956
64960,Chinho,Gonthier,1952-10-20,Technique Leader,64960
64969,Jasminko,Kawashima,1955-09-07,Engineer,64969
64974,Lijia,Penn,1954-12-10,Senior Engineer,64974
64975,Tetsushi,Itzigehl,1955-04-13,Senior Staff,64975
64977,Danel,Stifter,1955-05-01,Senior Staff,64977
64983,Ziyad,Huxford,1952-04-10,Staff,64983
64991,Nirmal,Legleitner,1955-11-18,Senior Staff,64991
64997,Vatsa,Azevdeo,1954-06-12,Staff,64997
64999,Gen,Hardjono,1955-07-11,Staff,64999
65000,Heng,Stafford,1953-07-14,Engineer,65000
65001,Jongsuk,Hardjono,1952-07-09,Technique Leader,65001
